153	I am a full time vegetable farmer and my shoes have to go through some serious work throughout the season! For the past three months I’ve had these boots and I’ve really loved them. They’ve got a nice tread that I’m kept quite stable walking on rough terrain all day, but they don’t cake quite so heavily with mud when I am working in wet soil.Like any boot that isn’t a rubber rain boot, they will get moist in the inside if I’m really soaking them in puddles and such, but on wet mornings they stay quite dry when I’m walking through dewy grass. I still usually wear Muck boots in those conditions though.The best thing about these boots is their weight and flexibility. My feet and legs really enjoy the sneaker-like feel to these and I can wear them all day and not feel like I’ve got lead weights on my feet. Additionally, they’ve been super easy to hose off at the end of the day.Finally, I’ve been working in 90+ degree days in these and when I’m wearing my summer weight socks, I’m not get boiling hot feet. So that’s a huge plus.Just remember to size up! I was worried that even when I sized up they were a little snug around the edges of my feet (my feet are a relatively normal width, maybe a tiny bit wide), but after even a day of wearing them, they stretched out some and are my favorite farming boot to date!For reference, I typically am walking 3-5 miles a day on the farm and doing lots of bending and crouching. I have yet to see indications of wear at the crease points near the base of my toes from crouching, which is always the first place to “go” in my work boots.So far, they’ve been worth the investment! We will see in a few months how they actually hold up to eastern PA farming.
154	I want to love these shoes, but there's one MAJOR flaw with the design of these shoes witch make these a dealbreaker for me. I've been hiking for years, and I know from experience this design flaw puts you at higher risk for a sprained or broken ankle.  The tread on the sole around the back outside of the shoe does not extend to the edge, which means, when you lean your anke to the side, there is a point at which the shoe will buckle for lack of support, and you're going down! All that time an money for product development, I'm surprised that this got overlooked. It's a bummer, because these would otherwise be great shoes! If you want an expensive pair of comfortable rugged shoes for walking on flat surfaces, then these would be fine.
155	The first thing to get out of the way with these unusual but incredibly awesome hiking boots is the fit...they literally fit like a glove - snug, and almost unsettling close to the actual shape of my foot.  At first I found them to be too small, that is until I realized they just fit closer to my foot’s natural shape than normal shoes do.  If you’re used to the way American work boots fit (extremely large) you may find these “too small”.  They have a deep heal cup, pretty high arch support, and a slightly more square toe box than normal shoes.  The soles have fantastic grip on rocks, and are pretty much the best combination of cushion without being too vague or soft that I have found in a shoe.  I also like that the sole isn’t overly wedged forward like a running shoe, it gives these boots a really planted feeling in rough terrain.  In fact, after wearing these boots for a couple consecutive long off-trail hikes and then switching to a more normal running shoe, I found it surprisingly difficult to keep my footing in the running shoes, which made me realize how great these boots are at keeping my feet stable.  The lacing system is pretty normal, nothing funky, but I will say that the all black and two military looking colors seem to be the only 3 versions with captive upper eyelets instead of hooks - in my opinion the hooks can be dangerous if not lethal by accidentally snagging the laces from the opposite shoe (giving a momentary “feet tied together type fall)...this is especially dangerous if you plan to be climbing around rocks or in areas where a fall could be disastrous/deadly.I like these boots so much I’m buying a second pair incase they’re discontinued.
156	I have been using Vasque boots for over 20 years with great satisfaction.  Specially the Breeze series that is an exceptional combination between comfort, support and lightweight for hiking in hot weather.These shoes are exceptionally light but offer almost no support.  They are fresh foam based and overly flexible.  I am very disappointed and recommend not buying this product even to walk in the city, let alone for a trail...
157	I read the reviews about the tightness. I don't have wide feet. I wear thick socks too. I went a 1/2 size up like you should on hiking boots. They did seem snug at first but I wore around the house and decided to give them a try. I'm so glad I did. I either got used to them or they did seem to break without discomfort. That first time I realized I could run in them too!. I use these to run on hiking trails and my feet and legs don't get tired. I love these boots/trail runners. FYI, they have a 6mm heel to toe drop.
158	They are cute and very nicely made, but I can't get comfortable in them.
159	I’m a plain clothes police officer and I was looking for comfortable, good looking, daily wear all weather boots. I purchased these to try them out hoping they’d work out. The first day I wore them, I spent 5 hours on my feet at the range  wearing a gun belt and armor, in wet grass and the temperature was around 40 deg F. They were perfect...I couldn’t believe how good they get over the course of the training. I then wore them another 8 or so hours afterwards both during and after work. Overall, these boots are incredibly light, very good arch support, excellent traction, adequate in keeping feet warm during cool temps and all around cushioned enough to be incredibly comfortable during just about any activity. i don’t have any experience with these types of boots, mine is limited to those of the tactical boot variety such as the Adidas GsG9 (original), Blackhawk, Oakley, Viktos, Nike (FSB), and my last were Solomon. These blow them all away in the comfort department, though I know they’re not very comparable. My only advice is I run between an 8.5 and a 9, I bought 9’s, which fit me perfectly but that leads me to believe these run just a tad small. The difference may be negligible to most, but figured I’d mention it. I love wearing these and didn’t realize there were boots out there quite this comfortable.*UPDATE*2 months in of almost daily wear, multiple outdoor range dates, 4 days straight of outdoor training at 8 hrs per day on my feet. These boots are absolutely outstanding, so comfortable, supportive and waterproof...my only gripe is the treads are so good that it’s a little hard to get the mud and grass out of them afterwards...
160	I ordered this shoe for my daughter and it was true to size.  She loved it.  The order was shipped in a timely manner and the price was reasonable.
161	I love these hikers! They are extremely comfortable. I received them the day before my hiking trip and wore them to break them in, they were perfect. I wore them for about nine hours the next day and never felt more comfort. They were comfortable around foot, gave a little bounce back when I walked and great ankle support. I will say if you have a wider foot, this is not for you. I have a narrow to medium foot and at first was afraid of the snugness, but I was able to wear a thick hiking sock and it was fine. I would highly recommend these and will be purchasing more.
162	Perfect fit, great price, happy daughter! I am now making up words to satisfy the minimum word count that is ridiculous.
163	I got these shoes for my daughter who plays volleyball. Great purchase. She loves them. They are comfortable and really excels her game.
164	Great shoes at a great price. Were delivered earlier than expected - which is always a good thing! Amazon is the way to go!
165	I usually wear a Women’s size 7, but I got a 6.5 and they fit perfect. I have these in white size 7 and they run a little large. I would size down half a size. Super cute and comfortable!
166	These are the most ill-fitting Pumas ive ever had. And the laces are more like ribbons than actually shoelaces. I have wider feet but that was never a problem with any other Pumas i've had. I had just got some similar orange platform ones and they were the best ever, these were the worst. Way too tight. i thought it was just me at first but then i didnt wear them for a while, and nothing else hurt my feet. Then i just thought i'd need to break them in, but i walked 10 painful miles at least in them over the past two months and my feet still hurt from wearing them two days ago. Nice color but shitty laces and too narrow.
167	Firstly the package when getting these shoes  is phenomenal. IT is a box within another box. Very secure. Open feeling the shoes you notice it's great quality. You can feel the laces are a step up from regular laces. I usually wear 9 but got a 9 1/2 due to shoes being a little narrow due to passed experiences. But the shoe fits to perfection and I got black to use more often . I absolutely love them ! Super nice and the platform helps with confidence and it's slightly curved but it works well for back.
168	Don’t know how to say, can’t tell it’s true or fake product , that’s why gave 4 stars, but it’s heavier than regular sneakers, it makes you look cool whatever style you are in, and color is way light than in the display picture, overall just wearing a regular branded sneaker which don’t know true or fake.
169	These shoes are adorable and the touches like the suede and ribbon laces make them stand out without being obnoxious. But the platform is made of concrete, I think? At least, it feels like I'm walking with bricks on my feet. There's no flex at all and zero cushion. I'd say buy a size up and put an insert in, but they run kind of big, and even an insert wouldn't make up for the fact that the shoes will not allow your foot to bend at all.
170	I gave these shoes a three star because they are stylish and fit. However they are extremely uncomfortable to walk in. The built in insole feels like its designed to make your feet hurt. It would be fine If you could remove the insole it comes with but not only is it sewn in, its glued in as well, so to try and take it out your self would ruin the shoe. if you really want the shoe. Buy a size up and put a thick insole in and that will solve the problem. If you don't feel like going through that don't get the shoe.
171	Love the shoes, hate the packaging from Amazon! This may be small to others, but I keep my boxes for all my shoes and Amazon shipped my shoes in a plastic bag instead of a box. When I received the shoes my box was destroyed.
172	I wear a women's size 12 US which generally translates to a men's size 10. After reading the reviews, I ordered a 10.5 and I could not be happier! I love the look of these shoes. I removed the laces. Since the shoe fits like a sock and I don't plan on running in them, I didn't really see a point of having the laces there. Plus they kinda rubbed my foot in a weird way. They feel absolutely perfect without laces. I have a rather narrow foot. If you have a wide foot, I don't think you would find this shoe to your liking. The grey color is perfect for me and I love the little splashes on the tread at the side. I also love the weave look of the shoe. Overall, a great shoe at a great price!
173	"Ive own two other HyperGEL-KAN shoes and I love them all. These shoes breathe easily and feel great once you break them in. I wear these daily. People say they run a bit small but I think for being being ""athletic"" shoes they fit different. So you should go one size bigger and give them a try."
174	Very comfortable. I thought they were too small vertically at first, but after breaking them in they are very comfortable.Only good for running on flat surfaces, no ankle support. Tried running on a trail and rolled ankle within 30 seconds.
175	I did buy a size up due to previous reviews and I am glad I did. Shoes are very comfortable. I have a lot of issue with my arches and the balls of my feet but while wearing these shoes I have had no pain.
176	It was time for some new shoes so these were chosen. Great quality shoe and very comfortable. I took the shoelaces out for extra comfort and notice the fabric giving me more flexibility. Love these shoes!
177	Amazing shoe. Very comfortable. My size is a 10 would recommend a 10.5 or even 11 if you have a wide foot. I got an 11 and fits me great and feels good.
178	Top collar was to tight to get my foot inside the shoe!! That was with the laces loosened all the way !!Returned them for refund
179	This shoe is well built, one of the best looking hiking shoes I came across, above average quality and really slick design. It's a bit heavy, but it's a waterproof (GORE-TEX) hiking shoe with thick sole, so it's expected.Unfortunately, did not work for me.  Going half size up was a good decision, but the shoe feels tight around the arch, and quite rigid around the inner part of the ankle which makes it really uncomfortable. To add insult to injury (no pun intended, although I can easily imagine injuries at pressure points after long hikes), it really cuts bad into the foot just proximal to the toes, and only one shoe. Virtually impossible to walk without discomfort. Sadly, no matter how much I liked them, had to return.
180	I loved the shoe but unfortunately didn’t work for me. I apparently needed a wider width so have to go to a specialty store for my shoes.
181	I ordered size 5 in wide, it fits me so perfect, love the design, color, very helpful for me for my 8 hours work at the hospital and it gives me height as well.
182	Love them . Great running shoes
183	I am an avid cyclist and tried to make these shoes work by adjusting my cleats repeatedly and even ordered insoles. They just aren’t comfortable and make my feet hurt and toes go to sleep even though I loosen them and the fit is not tight. Will only use my Sidis now.
184	Love that you can often find expensive cycling gear and reasonable prices on Amazon!  I have a slightly narrow foot and have trouble finding road bike shoes that fit my foot securely and comfortably.  These are perfect and were at least $100 more on many other websites.  Most road bike shoes that fit me are $200+, so I was relieved to snag these from amazon!
185	Love these shoes! Wear them to spin class and they work perfect!
186	Very comfortable
187	Nice pair of cycling shoes.
188	Fake fake fake...
189	The bottom of the shoe is solid and bendy which is great, but the sides and back of the shoe is flimsy and will be a problem around the sides of my feet.
190	Love the solid sole of this light weight shoe but wish I’d bought it a 1/2 size smaller.
191	It’s a good looking stylish shoe, but there is slippage in the heel when walking.
192	I normally wear 7.5.  I had to return and get a 7 which is still a generous fit but works.
193	The toe box is tight but they fit nice as long as you get the right size.  I've already owned a pair of these that I bought in a retail store and they are fantastic.  This is a replacement pair.  Can't even remember how many complements I've gotten, even from total strangers.Just remember to buy the right size LOL.  I clicked on the wrong size when I ordered so the pair I got is too small.  It was my fault though, and I'm going to just give them away to someone who might need them.  Already bought another pair in the right size (although I think they came from a different Amazon seller that time) and they are on the way.
194	Shoes are narrow.
195	Love, super comfortable, as advertised
196	bad quality!!!! dented!!! unvalued shoes!!
197	It’s really comfortable
198	"These sneakers are attractive, lightweight, and the overall construction seems good. I appreciate how the entire sole is rubber and not mostly foam like other kids' sneakers. The sizing (like other sneaker companies) is strange. I usually purchase one or two sizes bigger than what my kids wear in most other shoes. My kids also gravitate to the ""wide"" width even though they don't have wide feet. Those last two things are specific to my kids and how they fit in the sneakers, but once I figured these out, we were set.The reason for the 3 star rating: After cutting the tag off these sneakers and discarding the box when my son gave them the thumbs up, I realized the laces are FIXED and UNADJUSTABLE. There is no way to loosen or tighten them because the tops of the laces are glued to the shoe!After wearing them for a couple days, my son commented on how loose they felt. The elastic is not hefty and they already started to lose elasticity. It would not take much time for them to become way too loose.Finally, I had no choice but to cut the elastic laces out and replace them with different laces. It was still problematic because the top hole (where the original ones were glued) was unusable for the new laces. The sneakers are still somewhat loose because my son can't lace and cinch the new laces as high as he should be able to.Bottom line: these sneakers turned out to be a mess. I've been pleased with New Balance in the past and will continue to purchase their products. BUT, I will absolutely make sure I never purchase sneakers with unadjustable, fixed laces again!"
199	What’s not to love? This may be the BEST shoes for kids! It is my absolute favorite of all the amount of shoes ever purchased for my kids, this is hands down the most amazing pair. It does not require the kids to tie (faster for kids to put on), comfort fit, great colors and design, no snagging on the tongue of shoes nor does it elastic on the “laces” become loose! Even my kids say it’s now their favorite. Wished the shoes industry would make more of these for kids!! The best invention of shoes for kids. You will not regret purchasing!
200	"far too often I find myself writing reviews saying others knew what they were talking about.  My son has fairly narrow feet but after wearing these 1 or 2 times he told me they weren't comfortable and pointed to the end of the 'laces' as hurting.I believe the problem is that the elastic ""laces"" don't adjust very much.  I was able to pull the elastic out there and make a little bit of an adjustment so hopefully we can get SOME wear out of them...wish I could return them though.If your child has wider feet, as mine always have been, you shouldn't even consider this product."
201	we’ve saved ourselves some drama getting ready for school in the morning because these shoes are lightweight and easy to get on and off. Another reviewer said the elastic laces make them a little big, but we haven’t found that to be true in our case- I assume it depends on how they’re sized to your child.We also got a really good deal on these!!
202	My 10 year old son picked these out. They looked really good and fit him well. The only problem is the elastic laces. When he runs, plays or makes a cut, his foot slides out. He really did not like wearing them because he could not play in them. I had to cut out the elastic laces and replace them with regular tennis show laces.
203	These shoes are FANTASTIC!  I have 2 boys who constantly run around with their shoes untied.  These have been a life saver for kids who have not yet learned to tie their shoes.  Plus they are stylish, sturdy, and reasonably priced.  I came back the website just to order more sizes as they grow, don't ever get rid of this product!
204	Super lightweight, nice shoes. The only thing is bc of the elastic laces, they are a little loose if your child has narrow feet. Great price and came quick.
205	These sneakers slip on easily. They were labeled wide width but I don’t find them very wide. They are a full size larger on my son’s foot, but the 10.5 W shoes we have from New Balance are too short! Off sizing. Nice color and quality overall. A lightweight sneaker.
206	These shoes are great for my little guy. They're comfortable and they are really nice looking. He has wide feet and typically has a problem with other shoes. He LOVES these.  I actually didn't know when I purchased them that they were slip ons and didnt have actual laces. This made him even more happy. Great buy!
207	I have never tried New Balance for my 3 almost 4 year old before. He is disabled and stride rites always seem to fit him wide. These little New Balance shoes fit him perfectly. He has room to grow, they are narrow enough that I don't have to purchase special narrow shoes and with the stretchy faux ties he is trying to put them on himself.
208	"2 Things: 1- it is true size (a lot of the shoes on Amazon, may not be , but this is..), so if you are size 8, order 8 not 81/2. 2- They are one of the comfortable ones in maybe hundreds.. because I have had to order more than 20 different models, to finally find this to be only the 2nd one that was as comfy a fit as it looks, plus it is an Adidas, so it is quality.The problem: it was used and the box and inside of it were reallllly bad too, and they lie easily : When I ordered it, it said there was only 1 left(Which I got) , but just before returning them, I checked again, and no messages like that!!!! so my rating applies to ""This particular pair ONLY"" ... BUT THE SHOE IS A GREAT SHOE.."
209	Fits perfect to size and I love the color!
210	the shoes are for man , not for woman, as they say in the description.
211	Everything is okay 🤣
212	I love them I just wish they had them in my size in the white
213	Good looking shoe. The cloud foam cushion it came with took me about five minutes to dislike because your toes roll over the edges and that’s soooo annoying. But determined to want to keep them because they are attractive and slip on (I wanted them for a work from home house shoe.) I put a pair of Dr. Scholls in soles inside them. They’d been in an old pair of sneakers so I could easily give that a try and let me tell you ... it worked splendidly!! I now LOVE these shoes. They are like walking on marshmallows. True to size. Attractive. Super comfy. Downside is that I ran an errand the first day I had them and something was poking me in the foot so I looked and an earring without a back had picked completely through the cheap sole. Not a huge big deal but worth mentioning. I’d say if you’re looking for a “house slipper” quality shoe ... this is it. Throw in a pair of insoles and they work great. Without the insoles, I would have had to return them.
214	I really dont like these. They fit strange and are not comfortable. I have several pairs of sneaker type shoes for work and these are at the very bottom of my rotation to wear. Wish i had just gone to kohls or something to try before i bought them. They are narrow and too big. This is the size i normally buy in shoes but they are too big length wise and too small width wise for my feet.
215	I bought these shoes for casual, comfy days.  Do I plan on running in these?  No.  In all fairness, I probably wouldn’t run in any shoes (unless I was being chased by a predator or running for the last bar of chocolate on earth).  These shoes were instantly comfortable. I wear a 9-9.5.  The ball part of my foot is med to wide; the heel of my foot is narrow. These work great.  I ordered 9.5 and these are true to size. They have a slight stretch in toe box to accommodate width. I can tied the securely so the heel fits. I love the cushy memory foam. I plan on wearing these at Disney, they are that comfortable.  They look pretty good. If I survive walking 5-10 miles at Disney, I will come back and update my post Disney experience. If I don’t survive, it probably was no fault of these shoes. I’d say one too many ice creams or getting into deadly fight triggered by one too many renditions of “It’s a Small World.”
216	"Our daughter is a varsity basketball player.  Most players finish practice and go to their ""slides"".  She wanted something that was easy to slip into but still secure as she has to drive about 30 miles to the practice facility.She loves them and wears them all the time.  Around the house, running errands, pre & post practice.  She says that they are super comfortable.  Highly Recommend."
217	I am highly impressed with these tennis shoes. Very comfortable. I have worn them for 16 hours straight with no problem! This is huge for me because my arches usually start to hurt. No problems at all. Fits true to size. Light-weight, and love the style.
218	These shoes DO feel like a cloud. They are so comfortable. I've never owned any adidas but I'm so glad my friends told me to buy these. They feel like sneaker slippers due to not having a shoe tongue...they feel great to run in. I would only suggest to size down though! Got a 9.5 and could have easily done a 9.
219	These are comfortable and I love that they are pull on. I love the simple and classic design. They definitely run big- Amazon said “fits as expected” and recommended a size 10. I got a 9.5 based on other people’s reviews and actually could have gone with a 9. So they are comfortable for walking but I would not want to run in them! I would buy again but definitely recommend going down a size or two.
220	Love these shoes!  I am a teacher and I am on my feet all day.  I love these shoes and highly recommend them.
221	These are cute but were too “clunky” for my 3 1/2 year old. They didn’t adjust small enough to fit her and the base of the sandal didn’t bend so she was unable to walk in them. We returned them, which the seller was great about. I would not recommend for littler kids, but perhaps ages 6 and up.
222	These are nice, casual summer sandals -- great for beach, pool, etc.  Daughter loves them!  Sizing seems OK in the kids' sizes.  The main drawbacks we see so far are:1. the rainbow-colored straps show dirt very easily, and2. while the foam footbed is soft & comfy, it will wear down fast
223	I wanted to love these shoes for my daughter BUT they were too small. We were sent a infant size and that’s not what I purchased. When receiving these shoes off the bat I realized these were something for looks rather than looks and being comfortable for my toddler to either A dress up in and B be able to walk for hours in them without cutting in to her feet. Sadly these weren’t what I thought they were!
224	These are the best shoes for kids! So comfortable and they last for a long time!
225	These have been the perfect summer shoes for my 7 year old daughter. She can run and play in them and they hold up great. I bought a second pair because we love them so much. And super stylish, surfer-like look too.
226	Cute and comfy sandals- fits perfectly on my daughter.
227	Bien
228	"Coming from a Moab Vent and Moab 2 Vent user, I was a bit skeptical that any other Merrell could provide the same comfort, but man do these things rock!.I have wide and flat feet so my shoe choices are somewhat limited. I originally chose the Moab Vents because of their out-of-the-box bang-on comfort and fit (you could buy those at the store and head directly to the trail head, they were that good). As I got more educated on what makes a good hiking shoe, I started to notice that my Moabs were a little too stiff and honestly didn't cinch down enough for my ankles (They always felt loose on me, going down half a size didn't help).After my Moab 2s finally cried Uncle, I looked for a bit more athletic hiker, not a Trail Runner, but something more streamlined with a bit less of a profile and footprint. I came across the Alverstones and after reading countless reviews, I saw the magic words, ""Large Toebox"" and ""Great for wide feet"". I got them delivered and threw them on for a quick 3-miler on varied terrain, and I gotta say these are my new hiking shoes. The fit is on a another level, so much more secure than the Moab 2s, and the footprint is just streamlined enough to where I don't feel boxy and like I'm wearing hiking boots (The Moab footprint was a bit too big for my taste). The quick-lacing system cinches down securely and the design of the tread allows for fast-paced hikes, which is what I enjoy.I do agree with others that the insole needs to be swapped out ASAP, especially for someone like me with my foot issues, not a problem as I just swapped out the aftermarket insoles I had in my Moab 2s.It's only been one hike, but I love them so far and don't see any issues coming up in the future."
229	The threads are showing on both toe covers in under 100 miles.  I've been walking everyday in these shoes for just under 4 weeks, which I average about 3 to 4 miles per day.  I probably have about 80 - 90 miles of mostly neighborhood walking with very little trail exposure.I'm filing a defect return with Merrell and will have to see how this goes.As for the fit, I initially struggled with trying to like these, as these are slightly wider than my prior Merrells.  I'm an 11W, and I really have to pull the laces tight to get the right fit, but I've been satisfied with comfort after the first day.The first 1 mile I had these on I was very doubtful.  One foot felt off centered, the other ankle lace was digging into my skin.  However, after taking the shoes completely off and checking my socks the soles and lacing up again, I've been happy every since.  So, don't be completely discouraged by first impressions, it may just take a little adjusting.
230	First I want to say that I am a woman and I buy men's shoes to get the width I need.  I have a neuroma in one foot and a fibroma in the other, along with high arches.  I need very wide shoes and lots of cushioning.  I purchased 4 pairs of Merrell hiking shoes at the same time, and this pair is the only one that was comfortable for me, so the others were returned.  I tried Moab 2 Vent in 2 widths, and Moab Edge 2.  I wear a size 8 to 8.5 in women's shoes, mostly wearing wide shoes like Altra and Crocs.  In a men's shoe I go down 1 to 1.5 sizes.  In this shoe a men's 7 wide was perfect.  No, you won't get the Vibram sole, but comfort was more important to me than the sole material.
231	Total disappointment; you certainly don't get what you pay for ($80.00) with these.  Merrell is supposed to be a good name with a good reputation for quality shoes, but unfortunately it hasn't been my experience with the last to pairs of hiking shoes I've purchased of theirs.I had these barely 4 months and both heels already had holes worn through the sole.  See attached pics.  Merrell minimizing material costs by reducing the thickness of the sole is just unacceptable for an $80.00 shoe.I certainly won't be purchasing Merrell any longer....Columbia are on my radar now.
232	Delivery was on time and no damages. As with all the other Merrell footwear I have purchased, these shoes are of the quality I expect from them. This is first time I have ordered Merrell products on Amazon, so not sure if that is the reason for my issue. I order 10.5 US from Merrell for all my hiking and general purpose shoes, but these seem about half an inch shorter in length than all my other 10.5 Merrell shoes. And I found out that Merrell lowered their price of this shoe to $80 - so I did not save any money by buying from Amazon! Lesson learned! I will NOT be purchasing footwear from Amazon in the future. I paid the same on Amazon as Merrell's website, and the fit is not the same as I expect. Tried to save a few dollars and screwed myself.
233	"I have had a pair of Merrell Moab Hiking Shoes that I use almost daily for my walking regiment and I have also used them twice walking sections of the Appalacian Trial and they have worn like iron. The only place they have shown much wear is the back of the shoe at the heel. I have had my Merrell Moab hiking shoes for over four years and they don't look too bad for ""old hiking shoes"" but because I have used them more lately for mowing the yard and working in my garden they just aren't ""pristine"" looking enough for wearing to outdoor picnics, parties, and eating out with my wife. I saw the Merrell Alverstone Hiking Shoes and liked the way they looked and the good price for them so I figured is they were anyway as good as the Merrell Moab Hiking Shoes I would be happy with them. So far I really like my new Merrell Alverstone Hiking Shoes. The fit was good right out of the box and I have had no problems doing by 1.5 to 2 mile daily walks with them. It's like they were already ""broken-in"" and I don't get any blisters or sore areas on my feet or heels from using them new right out of the box."
234	Updating my review (below) after I've been wearing these shoes for about two weeks.In addition to being smaller than the actual size and too narrow, they do not have much cushioning, which causes some heel pain after a long walk. I would return them but my guess it is too late.Previous review:These are indeed fine-looking shoes, comfortable and cushy. Hopefully, they will serve me well.On the downside, they are not exactly true to size: size 11 actually feels like 10.5. Also, they are moderately uneven: left shoe looks somewhat narrower and slightly curved toward the inside.
235	From my personal experience these don't even come close to moabs. Tried them hoping to get a good pair of Merrills for less then what I was used to spending.  I regret the decision. While they fit well enough, and have plenty of space. They don't provide the same support. 2 months in and my feet hurt walking in them for extended periods of time. It took my last pair of moabs well over a year to get to this point.  Unfortunately I'll end up buying a new pair of shoes much sooner then expected because I tried to save a few bucks.
236	I ordered these in a wide since I've been having issues with other shoe manufacturers being too small and tight but I could have gotten by with the standard width. I will continue to by Merrell shoes since they last forever and their shoe size fits as expected.
237	Love the shoe. Fit true to size. I will say though for anyone with a high instep, it might be a little difficult to get in.
238	The shies are very nice and comfertable as well its great for the spring tume and summer of course id recommend you buy them i bought every color
239	I'm already 6ft but I was curious how this works.  I figure women can automatically grow 3 inches taller with high heels, why can't guys try it?Well it did work with the height jump.  It's amazing feeling walking in a public place and all of the sudden looking down more on people's heads.  The only downside it they begin to hurt your feet after an hour or so.  It's not horrible and maybe that's what women deal w/ via high heels.  But if there was a way around this it would be nice.
240	Purchased these shoes for my Fiance to wear at our wedding in hopes it would give a little more height in our pictures.  We love them.  They look better in person!  My Fiance said they fit very comfy.  I guess the true test will be on our wedding day but so far everything looks great!!
241	Walking in them feels absolutely terrible. Like walking in loose heels or something. Perhaps feels better if they fit.
242	Too tight.
243	Great shoe, high quality. The extra height adds confidence.
244	I was shocked of the quality, perfection in every way, they are very comfortable, a little loud when walking on hard Floors but other than that they are amazing.
245	Nice elevation and style but toe area is tight and it hurts after a while
246	Me agrado el estilo, la elegancia y el Material de confección
247	It's a little to moderately tight across the toe area!
248	This pair of shoes is amazing.  My first good pair of running shoes since i started running last year.  This size fits me perfectly and I have an average width foot for a lady. I also have a high arch and these support me well. No foot pain on my walk/ run with these shoes.  I haven't tested out the water resistance on them yet because they look too good to get dirty.  Would definitely recommend this shoe.
249	When I ordered this sneakers I checked the sizes. My size is 6 and in the size chart it says size 4 UK is size 6 so I clicked that. When it arrived I saw it's size 7. I had this delivered in my friend's place in USA because I lived in the Philippines. My friend brought it today. I love everything the style, color except that it's not my size. My colleagues suggested to just wear 2 socks because it's really nioce on me and it fits my personality! Is it possible to have it changed? Please let me know....
250	These shoes work better the faster I go. Mercury's wings on my feet. Best way to describe the feeling is with each step, it's like a little hand tapping up from the ground into my foot. Sounds crazy but the technology is there.
251	Light weight, Hyperion tempo felt great even after a 10 mile race. I left them on afterwards and did not feel any discomfort. This shoe is made for competitive running and would not recommend training in them, but you can.
252	Light, soft but responsive cushion, comfortable, stretchy uppers, laces that flex.  These are a dream.In the words of Drake, “You the best I’ve ever had.”
253	Gift for son-in-law and he says the fit is great
254	You feel very quick in these shoes. Not for the beginner if training for distance running. Overall very well made. Will definitely recommend.
255	I like these shoes as a health care worker who is on my feet for 60 hours a week,  it's all about comfort.  Stepping into these is like stepping into a pillow.  They are remarkably soft and easy on my feet.
256	Puma, like Fila (the designer I wear) run tight across the foot and toe area, always for me. This shoe however runs tight across the top of the shoe. It’s how the shoe is sewn under the stretch band. I don’t like the sock shoe or boot shoe or whatever that shoe is called that doesn’t have laces and you have to wrestle with your foot to try and put them in. But these shoes I made an exception because of the style, I love it. Very uncomfortable, at first but now after several wears and washes, the shoes seem to be more tolerable. I get a lot of compliments on these shoes. I’m a 10 but I’m glad I got the 10.5, I know it made a difference in the fit...great. Too bad the bottom of the shoe wasn’t speckled in gold like the first Puma Prowl but it’s a comfortable nice shoe just the same ;)
257	"I have a white pair of Puma slip on sneakers and I love them but I wore them camping stupidly and they got ruined. So I've been on the hunt for a new pair and I came across these. I liked that the style was similar to what I already have and I liked that the sliver straps were sparkly. Totally up my alley. They look exactly as shown. They shipped pretty much right away. It didn't take long to receive them. When I got them I tried them on and the ""fit"" but unfortunately even though I ordered these in my size the material that they are made with probably wasn't the greatest choice because I can see the outline of my foot with the shoe on. I can see my toes very easily. So I can imagine if I were to wear them out and about people are going to be able to see the shape of my foot and my toes move while walking. It looks very odd. They are comfortable, the material is comfortable but not a good choice. Probably for anyone. Very lightweight too. I will be returning them and continue to look for another pair."
258	I really like them. They get a little uncomfortable after a while,but I guess the elastic will need time to stretch.
259	I read reviews to help in purchase decisions. So I hope this review helps you. In a shoe store using gauge I have a men's 10-1/2 D (regular width foot) actual size.  I buy size 11- Wide in everything I buy,Skechers,work boots etc.I like to ensure room for expansion and insert foot beds if needed. I bought sof sole gel insoles here on Amazon also.These arrived today, I ordered 11 X-W  They showed on order as 11 4E {?} Length is good,width is slightly snug with or without replacement insoles. If you truly have a wide foot,good luck. Otherwise the insoles are tacky stuck down but are removable,inserts make a big difference. Quality is good,bright white,look nice and yes I would recommend
260	These are fire I love them! I was scared when ordering these because they’re so cheap - less than $30 I thought they wouldn’t be authentic or made out of plastic. These are authentic, the box was in good condition all labels were on. They feel great when I put them on and I don’t see any signs of them being fake. Even have memory foam type material at the bottom feels good. I have been looking for some nice casual white leather shoes and these slap! I get mad compliments. I’m buying all these colors and will post the results. I would say that they are slightlyyyy narrow just a little. So if you have fat feet that may effect you. I didn’t let that effect the rating cause I don’t have that problem. Ima do some walking in them if they hurt my feet or somethin I’ll let y’all know.
261	Well made
262	The shoe has held up relatively well. The shoes are lightweight and material is pretty tough. I give three out of five stars because of the toe - better reinforcement of the toes considering little boys play hard (soccer during recess) and the toes of shoes need to hold up more than two weeks to soccer ball kicks.
263	My daughter loves the color light pink with the grey fits well looks great.
264	Super cute but too narrow.
265	my son loves it
266	Perfect
267	Great
